Model;Strategy;Vectorizer;N-Gram;Sampling Strategy;Accuracy;Macro-F1;Sampled_Hyperparameters
Naive Bayes;prep_standard;BoW;(1, 2);SMOTETomek (Combined);0.6841552990556139;0.5963266559205339;{'alpha': 0.1, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 2);SMOTETomek (Combined);0.6799580272822665;0.5987386906320227;{'alpha': 1.0, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 2);SMOTETomek (Combined);0.6778593913955928;0.5973886864450342;{'alpha': 0.5, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 2);SMOTETomek (Combined);0.6778593913955928;0.5973886864450342;{'alpha': 0.5, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 2);SMOTETomek (Combined);0.6820566631689402;0.591120684681096;{'alpha': 0.01, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 2);SMOTETomek (Combined);0.6841552990556139;0.5963266559205339;{'alpha': 0.1, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 2);SMOTETomek (Combined);0.6820566631689402;0.591120684681096;{'alpha': 0.01, 'fit_prior': True}
FFNN;prep_standard;BoW;(1, 2);SMOTETomek (Combined);0.6726128016789087;0.6183350434903568;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 2);SMOTETomek (Combined);0.6904512067156349;0.6331964842289697;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 2);SMOTETomek (Combined);0.6799580272822665;0.6227267664832906;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 2);SMOTETomek (Combined);0.6935991605456453;0.6368008072794336;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 2);SMOTETomek (Combined);0.7030430220356768;0.6441949980221874;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 2);SMOTETomek (Combined);0.670514165792235;0.621109696403814;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 2);SMOTETomek (Combined);0.6925498426023085;0.6451043008444254;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 2);SMOTETomek (Combined);0.7040923399790137;0.6480037947663847;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 2);SMOTETomek (Combined);0.6610703043022036;0.6069778864708991;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 2);SMOTETomek (Combined);0.6946484784889821;0.6400915935339839;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
Naive Bayes;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.7187827911857293;0.6479811363043285;{'alpha': 1.0, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.6778593913955928;0.5959196086850136;{'alpha': 0.01, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.683105981112277;0.6270584912188274;{'alpha': 0.1, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.6726128016789087;0.6043915597745426;{'alpha': 0.01, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.6778593913955928;0.5959196086850136;{'alpha': 0.01, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.6726128016789087;0.6043915597745426;{'alpha': 0.01, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.6778593913955928;0.5959196086850136;{'alpha': 0.01, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.6925498426023085;0.6404519883765167;{'alpha': 1.0, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.6820566631689402;0.6306601649862774;{'alpha': 0.5, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.6925498426023085;0.6404519883765167;{'alpha': 1.0, 'fit_prior': False}
FFNN;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.7429171038824763;0.6896411041123397;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.7198321091290661;0.6558759258487106;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.7355718782791185;0.6854793136112134;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.7555089192025184;0.705715705612263;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.7429171038824763;0.6896411041123397;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.7345225603357818;0.672454900056897;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.7376705141657922;0.6874507657713718;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.7408184679958028;0.678639173170708;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.7429171038824763;0.6895626308758646;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 2);Tomek (Undersampling);0.7429171038824763;0.6888334907410981;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
Naive Bayes;prep_standard;BoW;(1, 3);None (Imbalanced);0.6862539349422875;0.6241202961101098;{'alpha': 1.0, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 3);None (Imbalanced);0.6768100734522561;0.6012166232480465;{'alpha': 0.01, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 3);None (Imbalanced);0.7103882476390346;0.6341558379063078;{'alpha': 0.5, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 3);None (Imbalanced);0.6768100734522561;0.6012166232480465;{'alpha': 0.01, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 3);None (Imbalanced);0.6852046169989506;0.6263326044654;{'alpha': 0.5, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 3);None (Imbalanced);0.6862539349422875;0.6241202961101098;{'alpha': 1.0, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 3);None (Imbalanced);0.6862539349422875;0.6241202961101098;{'alpha': 1.0, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 3);None (Imbalanced);0.6799580272822665;0.6164820245465407;{'alpha': 0.1, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 3);None (Imbalanced);0.7124868835257083;0.6262942908710933;{'alpha': 1.0, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 3);None (Imbalanced);0.6799580272822665;0.6164820245465407;{'alpha': 0.1, 'fit_prior': False}
FFNN;prep_standard;BoW;(1, 3);None (Imbalanced);0.7471143756558237;0.6969887725393685;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);None (Imbalanced);0.7355718782791185;0.6872460379262634;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);None (Imbalanced);0.7366211962224554;0.6778506363002487;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);None (Imbalanced);0.7355718782791185;0.6791842628980058;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);None (Imbalanced);0.7355718782791185;0.6872460379262634;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);None (Imbalanced);0.7229800629590766;0.6777498948373988;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);None (Imbalanced);0.7418677859391396;0.6822248261854543;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);None (Imbalanced);0.7460650577124869;0.6884126420343417;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);None (Imbalanced);0.7429171038824763;0.6998349073992381;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);None (Imbalanced);0.7229800629590766;0.6777498948373988;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.6852046169989506;0.5963963741327657;{'alpha': 0.5, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.6852046169989506;0.5963963741327657;{'alpha': 0.5, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.6820566631689402;0.5865540525256806;{'alpha': 0.01, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.6852046169989506;0.5963963741327657;{'alpha': 0.5, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.6820566631689402;0.5865540525256806;{'alpha': 0.01, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.6820566631689402;0.5865540525256806;{'alpha': 0.01, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.6820566631689402;0.5865540525256806;{'alpha': 0.01, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.6852046169989506;0.5963963741327657;{'alpha': 0.5, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.6820566631689402;0.5913692059438947;{'alpha': 0.1, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.6820566631689402;0.5865540525256806;{'alpha': 0.01, 'fit_prior': True}
FFNN;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.6852046169989506;0.6305833103276813;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.689401888772298;0.6388612358713106;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.7082896117523609;0.6416065941586092;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.6883525708289612;0.6335844925906633;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.7051416579223505;0.6420557461387734;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.6998950682056663;0.6409184478395386;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.6935991605456453;0.6372947537671184;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.6799580272822665;0.6164092490130156;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.6799580272822665;0.6241783414512839;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);SMOTE (Oversampling);0.6935991605456453;0.6372947537671184;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTETomek (Combined);0.683105981112277;0.5956610430694605;{'alpha': 0.5, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTETomek (Combined);0.683105981112277;0.5926399068586332;{'alpha': 0.1, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTETomek (Combined);0.6820566631689402;0.5904190443890198;{'alpha': 1.0, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTETomek (Combined);0.6799580272822665;0.5859788359788359;{'alpha': 0.01, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTETomek (Combined);0.683105981112277;0.5956610430694605;{'alpha': 0.5, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTETomek (Combined);0.683105981112277;0.5956610430694605;{'alpha': 0.5, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTETomek (Combined);0.6820566631689402;0.5904190443890198;{'alpha': 1.0, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTETomek (Combined);0.683105981112277;0.5956610430694605;{'alpha': 0.5, 'fit_prior': True}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTETomek (Combined);0.683105981112277;0.5926399068586332;{'alpha': 0.1, 'fit_prior': False}
Naive Bayes;prep_standard;BoW;(1, 3);SMOTETomek (Combined);0.683105981112277;0.5956610430694605;{'alpha': 0.5, 'fit_prior': False}
FFNN;prep_standard;BoW;(1, 3);SMOTETomek (Combined);0.6883525708289612;0.6384640938130306;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);SMOTETomek (Combined);0.6946484784889821;0.6222420597690602;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);SMOTETomek (Combined);0.6820566631689402;0.6221852571908884;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);SMOTETomek (Combined);0.689401888772298;0.6333403598414017;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);SMOTETomek (Combined);0.6946484784889821;0.633232473165209;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);SMOTETomek (Combined);0.6747114375655824;0.6273899178204104;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);SMOTETomek (Combined);0.6757607555089192;0.6192914405243625;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
FFNN;prep_standard;BoW;(1, 3);SMOTETomek (Combined);0.7061909758656874;0.6499434308257838;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True}
